"","date","no2Kens","wsKens","air_tempKens","no2Marl","wsMarl","air_tempMarl"
"297",2015-10-24,36.3990933333333,2.825,9.73333333333333,98.34528625,2.825,9.73333333333333
"298",2015-10-25,46.7512954166667,1.6375,5.20416666666667,92.9101995833333,1.6375,5.20416666666667
"299",2015-10-26,41.6558308333333,3.33333333333333,8.775,88.4419220833333,3.33333333333333,8.775
"300",2015-10-27,48.2010966666667,2.95,12.175,94.1514920833333,2.95,12.175
"301",2015-10-28,46.9693533333333,2.35,11.25,120.721603333333,2.35,11.25
"302",2015-10-29,32.0967695833333,3.875,12.1333333333333,121.383348333333,3.875,12.1333333333333
"303",2015-10-30,41.0470258333333,3.6375,13.1208333333333,99.9553854166667,3.6375,13.1208333333333
"304",2015-10-31,44.4303229166667,1.97916666666667,9.48333333333333,73.9528095833333,1.97916666666667,9.48333333333333
"305",2015-11-01,70.1432025,0.65,5.39583333333333,82.9288425,0.65,5.39583333333333
"306",2015-11-02,56.2879441666667,1.55,6.6625,77.6934929166667,1.55,6.6625
"307",2015-11-03,47.4151316666667,2.275,10.15,86.3322558333333,2.275,10.15
"308",2015-11-04,50.5627268297462,2.0375,11.1,94.6881592668513,2.0375,11.1
"309",2015-11-05,30.1027708333333,3.91666666666667,13.3125,117.432535,3.91666666666667,13.3125
"310",2015-11-06,25.6917554166667,3.84583333333333,14.5583333333333,101.5697,3.84583333333333,14.5583333333333
"311",2015-11-07,23.2477720833333,4.9,13.8583333333333,85.3848916666667,4.9,13.8583333333333
"312",2015-11-08,26.7930829166667,4.08333333333333,11.4708333333333,85.82396375,4.08333333333333,11.4708333333333
"313",2015-11-09,20.7316866666667,5.80416666666667,11.5333333333333,105.082957916667,5.80416666666667,11.5333333333333
"314",2015-11-10,22.3912320833333,5.56666666666667,13.8625,106.7293475,5.56666666666667,13.8625
"315",2015-11-11,26.77509375,4.14166666666667,12.3583333333333,123.4405725,4.14166666666667,12.3583333333333
